id,date,username,text,geo
1263950465517133828,2020-05-22 21:50:48+00:00,ToneRamosAlonso,"Con este gobierno están atacadas permanentemente la libertad de expresión y la libertad informativa entre otras. De lo otro flaqueas tampoco atinas: no soy católico, tampoco soy mucho de bares, ni frecuento El Corte Inglés. Y Tranquilo murió cagando.",
1263949906194153472,2020-05-22 21:48:35+00:00,budy_grooman123,"Le daría el teléfono de El Corte Inglés , allí puede encontrarla",
1263949091475730443,2020-05-22 21:45:21+00:00,Seranosecalla,Abrieron El Corte Inglés?,
1263948525693435915,2020-05-22 21:43:06+00:00,iamrbrightside,El Corte Inglés,
1263945186431942657,2020-05-22 21:29:50+00:00,Anabela66392672,Oh! Que maravilha. Parece um com quem almocei a semana passada à porta do El Corte Inglês.,
1263944351215951874,2020-05-22 21:26:30+00:00,hegoliano,"New Forms. Y era de verdad. Yo me lo pillé en el Corte Inglés de Salesas cuando salió, un poco de rebote y flipé",
1263942729081462784,2020-05-22 21:20:04+00:00,_braankoo_,Lo único q salva El Corte Inglés son las MARCAS ,
1263941954460692481,2020-05-22 21:16:59+00:00,romanocisneros,@Adrilastra firmará los estatutos de mi comunidad de vecinos en el Corte Inglés de Goya de 3:00 a 5:00.,
1263940823550484480,2020-05-22 21:12:29+00:00,SrDrvgs,ya es invierno en el corte ingles,
1263940596407861248,2020-05-22 21:11:35+00:00,pussyriott,Gui a mijar no fraldario do el Corte ingles - a short film,
1263940040562016257,2020-05-22 21:09:23+00:00,edugehis,Esto se acaba en cuanto les abran las pistas de pádel y el corte inglés.,
1263938078420459520,2020-05-22 21:01:35+00:00,Qazqwertyer,hola perdonad ¿sabeis donde queda el corte inglés?,
1263936536673992704,2020-05-22 20:55:27+00:00,dc5fd0556e6242b,El Corte Inglés. César Areces pide a la Audiencia Nacional que investigue al juez García-Castellón… quien ha cobrado de la Fundación Ramón Areces via @web_hispanidad,
1263935737835200513,2020-05-22 20:52:17+00:00,javimata97,"Quan cal manifestar-se en senyal de protesta contra les injusticies, les desigualtats o la discriminació, esta gent no assoma el morro. Ara es tiren al carrer, posant en perill la salut de totes, i molts perquè no els obrin El Corte Inglés. No trobe paraules a l'altura... ",
1263935514715000833,2020-05-22 20:51:24+00:00,SousaCiriaco,Antes pasar por el Corte Ingles ,
1263934879953281025,2020-05-22 20:48:52+00:00,Victor75840071,Dejenla que abra el corte inglés y si se acaban las cacerolas ,
1263934646783524864,2020-05-22 20:47:57+00:00,bornofdeath616,"me lo crucé hace años en el corte inglés de alicante, perdí mi oportunidad",
1263934058054238209,2020-05-22 20:45:36+00:00,Geles999,Esperando que abran el corte inglés,
1263933724217028610,2020-05-22 20:44:17+00:00,cabrer_catalina,Fase 2. Que tiemble El Corte Inglés que voy... ,
1263930284380172290,2020-05-22 20:30:37+00:00,gusiluzz00,"Y todos . Y correo express. Y El Corte Inglés , ... pero si a mi me mandaron un sms que habían pasado dos veces por mi casa . De traca",
1263927083308212225,2020-05-22 20:17:53+00:00,bunburyoficial,...Puntos de venta en: ESPAÑA: Disco 100 - https://ebmas.info/2WtAJmj El Corte Inglés - https://ebmas.info/3bpH9ad Fnac - https://ebmas.info/35Xj4GJ La Casa del disco - https://ebmas.info/3czyiUU Rock &amp; Tipo - https://ebmas.info/3czyiUU,
1263926809424510978,2020-05-22 20:16:48+00:00,anastasista5,Acabo de oir en televisión la canción CERO de @_danielmartin_ presidiendo el nuevo anuncio de El Corte Inglés! Felicidades!,
1263926372428210176,2020-05-22 20:15:04+00:00,CORTINARTE_COM,Hasta el 7 de junio El Corte Inglés incluye grandes descuentos en muebles y complementos con los que actualizar tu casa http://dlvr.it/RX9zB7,
1263925709409574912,2020-05-22 20:12:26+00:00,xgurix,"Aijue. Capaz se manejaron a lo operativo votación con ci fakes y todo jaaj a mi me salió, me senti un rey comprando un coso de 170mil de el corte inglés jajh",
1263925241350414337,2020-05-22 20:10:34+00:00,gilbz87,Me estoy acordando de cuando 30 mil personas estábamos viendo a los de ot 2017 cogiendo ropa en El Corte Inglés #CanalOT22M,
1263924547767721992,2020-05-22 20:07:49+00:00,jimenagnzl_,Que a lo tonto en octubre hará 3 años que trabajo en El Corte Inglés estoy -,
1263921011763884032,2020-05-22 19:53:46+00:00,quintode13,Cinco amigas esperando que abra El Corte Inglés. ,
1263920748252495873,2020-05-22 19:52:43+00:00,T5Comento,Qué guapa Ana De Armas en el anuncio de El Corte Inglés DIOS,
1263918877366419456,2020-05-22 19:45:17+00:00,RubnEsteve,Que abran el Corte Inglés.,
1263916049444950017,2020-05-22 19:34:03+00:00,SoloOfertasyMas,3x2 en Nutrición deportiva en El Corte Inglés http://dlvr.it/RX9sq4,
1263915285729497088,2020-05-22 19:31:01+00:00,ofertitas,3x2 en Nutrición deportiva en El Corte Inglés ,
1263914934724952064,2020-05-22 19:29:37+00:00,Vazzzquez_12,"@SEUR_responde Hola, me habéis mandado un mail de que hoy a las 15.00h aproximadamente llegaba mi paquete de @elcorteinglesac y no ha llegado nada. El corte inglés ha sido notificado de la entrega pero yo no he recibido mi paquete.",
1263914181595668482,2020-05-22 19:26:37+00:00,gmit32,Más o menos la división está en El Corte Inglés. En el este. El este de esta provincia mira al oeste de aquella manera porque léase la última frase de mi bio de tuiter.,
1263913188426424322,2020-05-22 19:22:41+00:00,HuckleberryTuit,La revolución de las mascarillas se acaba el lunes cuando abra el Club del Gourmet de El Corte Inglés.,
1263913180675354626,2020-05-22 19:22:39+00:00,triun125,"Que lamentáis la demora, después de 9 días??, se estáis riendo de mí??, porque es la impresión, que pena, que una marca como El Corte Ingles, este como está, desde luego los responsables de atención al cliente, tendrían que estar todos en la calle, menos mal, que nos queda AMAZON",
1263912528712798208,2020-05-22 19:20:03+00:00,ElectrOfertitas,Google Home Mini por sólo 29€ con envío gratis en El Corte Inglés (-50%) ,
1263912465533894657,2020-05-22 19:19:48+00:00,triun125,"tienen un servicio de atención al cliente que es una auténtica basura, pierdes toda una mañana para que atiendan el teléfono, que pena lo bajo que ha caido una marca como El Corte Ingles, con lo que ha sido, sobre todo en atención y cuidado al cliente, nada que ver ya con antaño.",
1263912019822084099,2020-05-22 19:18:02+00:00,raulblz,"Repito, a ver cuando la gente de derecha sale pra luchar en contra de los desahucios y en contra de los recortes, en vez de salir para que les abran el corte ingles. Que la derecha podria esclavizarte y tu seguir comiendoles el culo",
1263911014422032384,2020-05-22 19:14:02+00:00,Segura_Caravaca,Otra de justicia... El Corte Inglés. César Areces pide a la Audiencia Nacional que investigue al juez García-Castellón… quien ha cobrado de la Fundación Ramón Areces via @web_hispanidad,
1263910681092460555,2020-05-22 19:12:43+00:00,horta_dani,"Tienes bastantes opciones. Depende la ciudad, pero aparte de las típicas opciones de FNAC, Amazon, El corte ingles también hay otras tiendas como PCBOX, APPinformatica, PC componentes como te han dicho antes. Yo sacaría las características que quieres y compararía precios.",
1263910618634940416,2020-05-22 19:12:28+00:00,Nibebedes,"listado de las empresas a las que el Estado puede inyectarles presupuestos millonarios, entre ellas nos encontramos a la casa de apuestas Codere, el fabricante de armamento Maxam, la cadena El Corte Inglés y otras compañías que... https://www.elsaltodiario.com/multinacionales/dinero-publico-que-no-cuida-a-que-empresas-se-esta-rescatando- vía @elsaltodiario",
1263909014133448713,2020-05-22 19:06:05+00:00,macnafri2,"Mientras pueda abrir el corte ingles y demas centros comerciales amigos suyos, lo demas no importa.",
1263907531421814786,2020-05-22 19:00:12+00:00,SuperCholloss,Hasta el -33% DTO en Tablets en El Corte Inglés #Chollos #Ofertas #Descuentos #Gangas VER CHOLLO https://bit.ly/3gdOD3H ,
1263905851661848590,2020-05-22 18:53:31+00:00,estufas_top,#Atención Hasta el 7 de junio El Corte Inglés incluye grandes descuentos en muebles y complementos con los que actualizar tu casa https://decoracion.trendencias.com/p/76824 Vía: decoesfera:,
1263905734854656000,2020-05-22 18:53:04+00:00,Shamala90876285,"Ostia, a ver si El Corte Inglés tampoco va a ser inglés...",
1263905644505169921,2020-05-22 18:52:42+00:00,agustinRiosOrts,Recuerdo cuando mi padre me comentaba que para pagar los sueldos de profesores la generalitat tenía que pedir un préstamo a la financiera de el corte inglés.. Dra. Casado.. todo llegará somos unos privilegiados de cobrar .. en este país muchos ERTE aún no han cobrado .. vergüenza,
1263905361632931841,2020-05-22 18:51:35+00:00,elEconomistaes, Así es el plan de El Corte Inglés para reincorporar a sus trabajadores afectados por el Erte #Covid_19 #coronavirus,
1263905284000538625,2020-05-22 18:51:16+00:00,_elenabarros,"casi en verano y todavia no escuché el ""ya es primavera en el corte inglés""",
1263902729266581504,2020-05-22 18:41:07+00:00,SoloOfertasyMas,"Dyson V8 Absolute por sólo 299 euros en El Corte Inglés, antes 399 euros. http://dlvr.it/RX9kfv",
1263902220543823876,2020-05-22 18:39:06+00:00,sergiolotin,"Yo sólo te puedo decir que tengo una autoescuela, mi mujer la secretaria, un compañero y yo curro 12;h como poco. No pueden hacer una ley igual para mí y para el corte inglés. No todos los empresarios son millonarios",
1263901569176780812,2020-05-22 18:36:30+00:00,sinceridad001,"Cacho anuncio acaba de sacar @Atresmediapubli anunciando las empresas de El corte Ingles, Ibarra, LIDL, etc. con la canción de Dani Martin : CERO ¡¡ Los pelos de punta !!",
1263901435407761409,2020-05-22 18:35:59+00:00,greedfeed01,uy... en cuanto abran el corte ingles alli que voy a comprarme walls ,
1263900645976797186,2020-05-22 18:32:50+00:00,Creuat_Tabarnia,El Corte Inglés. César Areces pide a la Audiencia Nacional que investigue al juez García-Castellón… quien ha cobrado de la Fundación Ramón Areces via @web_hispanidad,
1263900355085119488,2020-05-22 18:31:41+00:00,GuiasTacticasES,"Jejeje, al final ha caído en el Corte Inglés. Ayer mismo reservado. xD ",
1263899963257479169,2020-05-22 18:30:08+00:00,elmundofinan,El Corte Inglés entrega tarjetas regalo por valor de 320.000 euros para el plan Cruz Roja Responde ,
1263899141396033536,2020-05-22 18:26:52+00:00,LexLatin,"Con apoyo de las firmas @Clifford_Chance y TozziniFreire Advogados, la consultora de tecnología Groupe Français d'Informatique (GFI) adquirió 100 % del capital social de Informática El Corte Inglés Brasil. Entérate. ",
1263898897719623680,2020-05-22 18:25:53+00:00,future_BS,Ya estamos... Si no te han detenío.. Si no has fumao porros... Si no has atracao una farmacia... Si no le has dao una paliza a un segurata... Si no has estao tre años en en el puerto dos.. Si tienes prohibida la entrada en el corte inglés Si estás en búsqueda y c en 2 provincias,
1263897337367322624,2020-05-22 18:19:41+00:00,lacasadelbano,Hasta el 7 de junio El Corte Inglés incluye grandes descuentos en muebles y complementos con los que actualizar tu casa ,
1263897300302258177,2020-05-22 18:19:33+00:00,EsppeonzAguirre,Ayuso lo mismo quiere la apertura de los centros comerciales (El Corte Inglés) q anima a las manifestaciones haciendo piña en las calles,
1263897019090972672,2020-05-22 18:18:26+00:00,Luisrodfern,"Sin entrar en ningún debate, sólo informarte de que para subir ahí no tienes que pagar nada. Es la planta más alta de El Corte Inglés y, obviamente, la entrada es gratuita.",
1263896041830703110,2020-05-22 18:14:33+00:00,solsonaje,"Bueno, pues como no me ha llegado mi nuevo tfno, y van 2 días de retraso, he comprado uno en El Corte inglés, mismo precio que en @movistar_es y entrega en 1 hora sin coste adicional. Y,alucina, Movistar,me han tratado de forma educada, no como una del 1004 que he tenido q sufrir",
1263896025447661569,2020-05-22 18:14:29+00:00,AngelBlancoR,"Hola, tengo un pedido de El Corte Inglés para entrega en Madrid 28007 desde el miércoles pendiente y otro de hoy y no se nada. Hay algún problema? Gracias",
1263894608125313024,2020-05-22 18:08:51+00:00,Jose11416878,"Pues yo compre un par de cosas en El corte Inglés, en este confinamiento, sobre las 10 de la mañana y a eso de las 13,30 me lo estaban entregando. Ademas, cadena nacional. ",
1263894136324861952,2020-05-22 18:06:58+00:00,TSheelby,yo lo compre en el corte ingles por 800€,
1263894123448274945,2020-05-22 18:06:55+00:00,lauravegaromero,El corte inglés de sol el lunes #Fase1madrid,
1263893496408260613,2020-05-22 18:04:26+00:00,nexohabitat,Hasta el 7 de junio El Corte Inglés incluye grandes descuentos en muebles y complementos con los que actualizar tu casa #diseno #arquitectura #Valladolid #vivienda #Madrid #Cantabria #Asturias,
1263893039484993536,2020-05-22 18:02:37+00:00,teressssal,Ya es verano en el corte inglés.,
1263892753076883456,2020-05-22 18:01:28+00:00,decoesfera,Hasta el 7 de junio El Corte Inglés incluye grandes descuentos en muebles y complementos con los que actualizar tu casa https://decoracion.trendencias.com/p/76824,
1263892670725992453,2020-05-22 18:01:09+00:00,NebrijaAlumni," Certamen de Relatos Breves en alemán, francés e inglés Tema: “Nuestra vida en tiempos del Coronavirus” *Consigue una tarjeta de El Corte Inglés valorada en 200€ **Tienes hasta el 7 de Junio +Info: ",
1263890725525168128,2020-05-22 17:53:25+00:00,PaulMarried,La capilla donde enterraron a Colón está justo delante de El Corte Inglés y aún se conserva. Solo hay que bajar por una arqueta.,
1263890375598575622,2020-05-22 17:52:02+00:00,magovinia,Quiero que abran ya Chocolatería Valor y El Corte Inglés para ir con mis amigas por las tardes,
1263888295882371073,2020-05-22 17:43:46+00:00,CharlesTrainait,El Corte Inglés... ¡Qué ordinario! ,
1263888237082312705,2020-05-22 17:43:32+00:00,viveyprogresa,El Corte Inglés cerrará uno de sus emblemáticos centros en Barcelona https://www.economiadigital.es/directivos-y-empresas/el-corte-ingles-francesc-macia-barcelona-cierre_635399_102.html?amp_gsa=1&amp;_js_v=a2&amp;usqp=mq331AQCKAE= a través de @EconomiaED_,
1263888231818502144,2020-05-22 17:43:31+00:00,davidramosg94,al final he pillado la edición coleccionista de the last of us part 2 en el corte inglés de pura casualidad ,
1263886986558894080,2020-05-22 17:38:34+00:00,Sprinter_318CDI,Fenadismer denuncia a El Corte Inglés por repartir ilegalmente con vehículos particulares: El Corte Inglés ha potenciado las ventas a sus clientes por internet a través de su servicio de compras on line por internet realizando el reparto con vehículos… http://www.logisticaprofesional.com/texto-diario/mostrar/1964502/fenadismer-denuncia-corte-ingles-repartir-ilegalmente-vehiculos-particulares?utm_source=dlvr.it&amp;utm_medium=twitter,
1263886800587755522,2020-05-22 17:37:49+00:00,anonimousECI,El Corte Inglés. César Areces pide a la Audiencia Nacional que investigue al juez García-Castellón… quien ha cobrado de la Fundación Ramón Areces via @web_hispanidad,
1263884907320938497,2020-05-22 17:30:18+00:00,antonioabadg,Tengo un amigo que dice que cuando abran El Corte Inglés dejarán de pasear las cazuelas y las banderas. ,
1263883766835097602,2020-05-22 17:25:46+00:00,garape97,"2) Que empresas como El Corte Inglés, Eroski u otros han conseguido que acudamos en menor medida a las pescaderías, carnicerías o la tienda del barrio. Que el consumismo del que se vale Inditex mediante ofertas que salen cada poco tiempo, hayan supuesto el fin de sastrerías.",
1263882240246927363,2020-05-22 17:19:42+00:00,miguelmunozort,Falta El Corte Inglés y ya estaría ,
1263881317432856576,2020-05-22 17:16:02+00:00,Gemma_ullde,"Uf menos mal, estamos salvados....con eso y el corte inglés ya podemos vivir...",
1263881110582427650,2020-05-22 17:15:13+00:00,Notengosuelto,[LISTA] Zapatillas de lona Chika10 para mujer y hombre ►desde 13.99€ El Corte Inglés https://www.notengosuelto.com/zapatillas-lona-chika10,
1263880901731258369,2020-05-22 17:14:23+00:00,makarradeparla,Rocío monasterio firmando paquetes de arroz en el corte inglés de Goya ,
1263880872194760704,2020-05-22 17:14:16+00:00,jmoscad,El Corte Inglés. César Areces pide a la Audiencia Nacional que investigue al juez García-Castellón… quien ha cobrado de la Fundación Ramón Areces via @web_hispanidad https://www.hispanidad.com/confidencial/corte-ingles-cesar-areces-pide-audiencia-nacional-investigue-juez-garcia-castellon-quien-ha-cobrado-fundacion-ramon-areces_12018726_102.html,
1263879912651358208,2020-05-22 17:10:27+00:00,50bramantes,"Porque, quien no ha robado unas cremitas alguna vez? Ya has robado en el mismo sitio o ahora era más fina y robas en el corte inglés?",
1263879708808228865,2020-05-22 17:09:38+00:00,manologarcia_es,"Ya disponible la #Preventa del #Acústico de #ManoloGarcía que saldrá a la venta el próximo Viernes 3 de Julio en Amazon, El Corte Inglés y Fnac. Disponible en las 3 versiones: Normal, con Lámina y con Pases de Gira. No te quedes sin ellos!! ",
1263879098553729025,2020-05-22 17:07:13+00:00,sadayconde,Hola @NespressoES . ¿Tenéis planteado abrir durante la fase 1 el stand que está en El Corte Inglés de Alcalá de Henares!? Gracias,
1263876906107064320,2020-05-22 16:58:30+00:00,CarmenS13729548,Dile al Corte Inglés que NO organice viajes para cazar animales. No más cacerías Viajes el Corte Ingles - Sign the Petition! http://chng.it/NXjxRFtB via @Change,
1263876783033716736,2020-05-22 16:58:01+00:00,fartadchourisos,Y aquí los #pijos pidiendo que abran El Corte Inglés.... #VerguenzaDeOposicion #verguenzadecatólicospracticantes,
1263876553538232320,2020-05-22 16:57:06+00:00,manologarcia_es,"Preventa del #Acústico de #ManoloGarcía en El Corte inglés en las 3 versiones, (normal, con lámina y con pases de gira). Precio: 17,99€. ",
1263875522834169857,2020-05-22 16:53:00+00:00,Fernandoo461,@konspiranoid El Corte Inglés revoluciona las plantas bajas de todos los centros: vea cómo quedan ,
1263875332253405184,2020-05-22 16:52:15+00:00,ecd_,El Corte Inglés revoluciona las plantas bajas de todos los centros: vea cómo quedan https://bit.ly/2XfODYs,
1263875176275550208,2020-05-22 16:51:38+00:00,sandramadrina,El corte inglés es lo peor online. Dos veces he comprado y nunca más. Las dos veces tuve problemas.,
1263875000421023745,2020-05-22 16:50:56+00:00,CuentAmbrosiana,"Años después, Rabo sufragó el monumento a don Juan, Conde de Barcelona, y publicasteis la carta de agradecimiento que recibió. Qué bien les aleccionan en el Corte Inglés.",
1263874739703025664,2020-05-22 16:49:54+00:00,StopAcuario,"¿Por qué figura una empresa privada en la señalética municipal de @AyuntamientoLPA? ¿Tiene algún privilegio @PoemaDelMar que no tengan El Corte Inglés, B.Santander o Hiperdinos? ¿Por qué esa PUBLICIDAD GRATUITA A UNA ÚNICA EMPRESA PRIVADA DE CAPITAL TAILANDÉS? #StopPrebendas",
1263873306962341888,2020-05-22 16:44:12+00:00,espems_s,Espero que no llegue a trámite esa querella. Serán l@s mism@s de quienes quieren que abran el Corte Inglés.... ,
1263872747958083585,2020-05-22 16:41:59+00:00,BlaancaNiieves,"Hasta que abran el Corte Ingles ,Restaurante de lujos ,canchas de Pádel o puedan viajar a Ibiza -Marbella para visitar a sus queridas o queridos ,,@Santi_ABASCAL ,https://www.elconfidencial.com/espana/2020-05-20/abascal-anima-seguir-protestas-revuelta-cacerolas-imparable_2602752/ @populares @PSOE @COPE @vox_es @FundacionFaes @elmundoes @abc_es @CEOE_ES @larazon_es",
1263872723257884672,2020-05-22 16:41:53+00:00,Mlynd67,En el Corte Inglés ,
1263870756150181888,2020-05-22 16:34:04+00:00,web_hispanidad,El Corte Inglés. César Areces pide a la Audiencia Nacional que investigue al juez García Castellón… quien ha cobrado de la Fundación Ramón Areces ,
1263868574181007362,2020-05-22 16:25:24+00:00,bahlsen07,En la fase 2 abren el corte ingles. ,
1263867980141563904,2020-05-22 16:23:02+00:00,JDIAZCARDIEL,El Corte Inglés @elcorteingles y Mercadona: líderes de la recuperación,
1263867778613735425,2020-05-22 16:22:14+00:00,JDIAZCARDIEL,"El Corte Inglés @elcorteingles y Mercadona, líderes en Responsabilidad Social Empresarial #RSE",
1263867447666528258,2020-05-22 16:20:55+00:00,JDIAZCARDIEL,"El Corte Inglés @elcorteingles y Mercadona, refugio seguro ante una recesión",
1263867384097628162,2020-05-22 16:20:40+00:00,manologarcia_c,Ya disponible #Acustico de #ManoloGarcia en el Corte Inglés. http://Www.elcorteingles.es,
1263867292590370816,2020-05-22 16:20:18+00:00,JDIAZCARDIEL,El Corte Inglés @elcorteingles y Mercadona: el retail con más éxito @AdviceStrategic,
1263867097735729153,2020-05-22 16:19:32+00:00,japosolo,si y a los de balboa le abrieron el corte ingles,
1263866626757193729,2020-05-22 16:17:39+00:00,JDIAZCARDIEL,"El Corte Inglés, @elcorteingles Mercadona y Danone, líderes en RSE durante el coronavirus @AdviceStrategic",
1263866479868547073,2020-05-22 16:17:04+00:00,calonsonet,"IKEA, El Corte Inglés y otras grandes superficies acotan un espacio de 400 metros cuadrados para poder abrir como los demás comercios de esa superficie máxima. ",
1263865808624574464,2020-05-22 16:14:24+00:00,JDIAZCARDIEL,"Las 12 empresas de gran consumo que lideran la lucha contra el coronavirus. El Corte Inglés, @elcorteingles Mercadona, DIA Danone, Calidad Pascual, Nestlé, Unilever, Campofrío, ElPozo Alimentación, Central Lechera Asturiana, Puleva y Coca-Cola",
1263865387336134657,2020-05-22 16:12:44+00:00,JDIAZCARDIEL,"Las 12 empresas de gran consumo que lideran la lucha contra el coronavirus. Fundación La Caixa, El Corte Inglés, Telefónica, CaixaBank, Inditex, Mercadona, Cellnex Telecom, Banco Santander, Danone y Bankinter https://www.revistainforetail.com/noticiadet.aspx?urlf=las-12-empresas-de-gran-consumo-que-lideran-la-lucha-contra-el-coronavirus&amp;cod=6c5b26b19f8bb9e1773e2e99b7c8ad2b",
1263865300996546562,2020-05-22 16:12:23+00:00,guiomarix,en el corte ingles ,
1263865184281669634,2020-05-22 16:11:56+00:00,carmenpregueras,Madrid pasa a Fase 1 a partir del lunes. Ya abrirán las terracitas y El Corte Inglés. Desde hoy supongo que se acabarán las caceroladas porque ya habrá la libertad que tanto piden... A no ser que no fuera esa la razón de andar por ahí contagiándose unos a otros...,
1263864842085175297,2020-05-22 16:10:34+00:00,Invertia,"De Primark a El Corte Inglés: las grandes del textil abren, pero se aferran a los ERTE vía @elespanolcom",
1263864426949566465,2020-05-22 16:08:55+00:00,JDIAZCARDIEL,"Las empresas que más ayudan a las pymes 'El Corte Inglés @elcorteingles e Inditex, entre las cinco más valoradas'",
1263863301831905280,2020-05-22 16:04:27+00:00,Paco__Segura,"Un más que recomendable artículo. Con el argumento de la crisis, desde el Estado se financia sobre todo a las grandes corporaciones, sin exigirles condiciones ambientales ni sociales. Codere, El Corte Inglés, Sacyr, OHL... son las grandes beneficiarias. ",
1263862922943647744,2020-05-22 16:02:56+00:00,Pub_y_K,Cualquier pequeña empresa funciona mejor que vosotros. Parece mentira con tantos años que lleva el Corte Inglés en marcha y el desastre que tenéis montado con los pedidos online. No volveré a comprar nada. Estáis completamente desfasados.,
1263861863349137408,2020-05-22 15:58:44+00:00,CarlosA84952505,Pues lo ocurrido fue que en El Corte Inglés de Avenida de Francia en Valencia nos dieron un paquete de 6 breaks de leche con guísanos y en mal estado,
1263861769736462336,2020-05-22 15:58:21+00:00,Perraca69,"Veras que risa, cuando los Cayetanos descubran que en la fase 1 tampoco abren el Corte Ingles #Fase1madrid",
1263861145179492355,2020-05-22 15:55:53+00:00,pedro_2584,Hombre teniendo en cuenta los videos de una señora que dice ser profesora y que dice que el virus es mentira que no existen ni el virus ni los muertos con una mascarilla y otra que casi se pone a llorar porque no le abren el Corte Inglés si quieres que me lo tome en serio y que,
1263861070751510528,2020-05-22 15:55:35+00:00,Paratecle,"@elcorteingles compro el 22 de abril un robot de cocina Taurus de 679€, menos de un mes después deja de funcionar ( falló del software) y ECI lo soluciona mandándome al fabricante ... lo compré en El Corte Inglés por confianza, próxima vez a Amazon...",
1263860513760477184,2020-05-22 15:53:22+00:00,Lauwonders,Ya es Primavera en el Corte Inglés,
1263858916766691329,2020-05-22 15:47:01+00:00,Antonio_TorresB,Estas rebajas que vienen ni en el Corte Inglés.... ,
1263858707760320512,2020-05-22 15:46:11+00:00,riallera,"El Corte Inglés me comunica que no ha recibido el pago por lo que me anula el pedido .... esto es todo lo que me dice El Corte Inglés, dónde está mi dinero?",
1263857933663842304,2020-05-22 15:43:07+00:00,ecd_,El Corte Inglés revoluciona las plantas bajas de todos los centros: vea cómo quedan https://bit.ly/2XfODYs,
1263855812021190658,2020-05-22 15:34:41+00:00,Jorgettte,"@elcorteinglesac indignante, después d un mes hoy he podido contactar con vosotros... Pedido online dl 24 d Abril con varias reclamaciones d x medio y nos ""llegará"" teóricamente el Martes... ""Ya es primavera en el corte inglés"". Sois unos cracks. Nunca mais. ",
1263855626083545090,2020-05-22 15:33:57+00:00,pecrez,"Verás cuando se enteren que El Corte Inglés no abre aún, la que se va a liar",
1263854888301334528,2020-05-22 15:31:01+00:00,MigAbogada,"Yo veo más el Trikini, voy a hacer pedido online que el Corte Inglés tiene un 30% y éste año va a ser el modelito del verano!!! Menos mal que tengo chancletas de cuña!! #nuevodresscode #beachjuicios",
1263853686582845440,2020-05-22 15:26:14+00:00,achmint1,La semana grande de El Corte Inglés,
1263853568009871362,2020-05-22 15:25:46+00:00,tiramillas," ¿Cuándo y cómo abrirán los centros comerciales? El Corte Inglés, Ikea, MediaMarkt, Fnac... ",
1263852048090640384,2020-05-22 15:19:44+00:00,ladlascanciones,"Me he desorientado como las cigüeñas con el cambio climático porque hoy, 22 de Mayo, por primera vez este año, he visto un anuncio que indica que ya es primavera en el Corte Inglés.",
1263850915171381248,2020-05-22 15:15:14+00:00,lluisaaguilera,Esperando que abran el Corte ingles,
1263849953857863680,2020-05-22 15:11:24+00:00,enlospolos,"""Dice Barceló: 'Queremos ser la voz que conecte con la vida'. No sabíamos que el Corte Inglés es la vida. Dice también que trabaja con responsabilidad pero no respeta las reglas profesionales y empresariales establecidas en España y en el conjunto de la Unión Europea.""",
1263849424863858695,2020-05-22 15:09:18+00:00,RodriMerayo,Plantear que un acuerdo sociolaboral pueda hacerse sin las organizaciones empresariales es un sinsentido. Trasciende y representa a más empresas que Inditex o el Corte Inglés.,
1263849072118595584,2020-05-22 15:07:54+00:00,barrera_52,"Ella misma se lo cree, a ver si abren el Corte Inglés que están muy aburridos",
